env,algo,n_iter,trial,cost,time_seconds,success,n_nodes
env_a,run_rrt,500,34,14.499999999999998,0.0038919580401852727,True,134
env_a,run_rrt,500,35,14.872426884831938,0.0021039589773863554,True,91
env_a,run_rrt,500,36,14.707188637561556,0.004325250047259033,True,150
env_a,run_rrt,500,37,17.0,0.004206457990221679,True,137
env_a,run_rrt,500,38,14.5,0.0032149170292541385,True,116
env_a,run_rrt,500,39,14.837770509919759,0.0034525420051068068,True,123
env_a,run_rrt,500,40,15.0,0.0041400829795747995,True,145
env_a,run_rrt,500,41,14.727345610477922,0.0030237080063670874,True,114
env_a,run_rrt,500,42,14.8061853143466,0.0029845000244677067,True,111
env_a,run_rrt,500,43,15.5,0.002826542011462152,True,111
env_a,run_rrt,500,44,16.81744110842849,0.0030214160215109587,True,111
env_a,run_rrt,500,45,14.068598277511533,0.002163416938856244,True,92
env_a,run_rrt,500,46,15.0,0.002254833932965994,True,90
env_a,run_rrt,500,47,14.499999999999998,0.00224204093683511,True,80
env_a,run_rrt,500,48,14.417042603691359,0.0036414170172065496,True,131
env_a,run_rrt,500,49,16.0,0.0029907909920439124,True,110
env_a,run_rrt,1000,0,13.522300210908076,0.0024095000699162483,True,87
env_a,run_rrt,1000,1,14.616760433641007,0.0024288339773193,True,90
env_a,run_rrt,1000,2,17.29975721140911,0.0032637499971315265,True,117
env_a,run_rrt,1000,3,13.912105266809066,0.0023273329716175795,True,92
env_a,run_rrt,1000,4,14.817289071930459,0.0036877499660477042,True,130
env_a,run_rrt,1000,5,15.0,0.004029209027066827,True,138
env_a,run_rrt,1000,6,15.624671567755902,0.005548499990254641,True,179
env_a,run_rrt,1000,7,14.999999999999998,0.0033896659733727574,True,127
env_a,run_rrt,1000,8,14.767144028422953,0.003830040921457112,True,136
env_a,run_rrt,1000,9,14.125173567781502,0.0045989579521119595,True,153
env_a,run_rrt,1000,10,16.58414208945365,0.006018125102855265,True,189
env_a,run_rrt,1000,11,16.0,0.002139999996870756,True,88
env_a,run_rrt,1000,12,16.527542467762547,0.003995707957074046,True,141
env_a,run_rrt,1000,13,16.0,0.0038447079714387655,True,126
env_a,run_rrt,1000,14,14.5,0.004607415990903974,True,161
env_a,run_rrt,1000,15,13.999999999999998,0.002015499980188906,True,71
env_a,run_rrt,1000,16,15.0,0.003215750097297132,True,118
env_a,run_rrt,1000,17,16.05321862701006,0.004739833064377308,True,155
env_a,run_rrt,1000,18,15.0,0.002746292040683329,True,103
env_a,run_rrt,1000,19,15.315424036206299,0.004064334090799093,True,143
env_a,run_rrt,1000,20,14.887665811854596,0.0025537090841680765,True,65
env_a,run_rrt,1000,21,13.5,0.002188791986554861,True,89
env_a,run_rrt,1000,22,14.0,0.002488750033080578,True,101
env_a,run_rrt,1000,23,15.0,0.0034467080840840936,True,116
env_a,run_rrt,1000,24,18.0,0.004134749993681908,True,125
env_a,run_rrt,1000,25,14.0,0.005183583940379322,True,150
env_a,run_rrt,1000,26,15.5,0.0028769999044016004,True,106
env_a,run_rrt,1000,27,15.0,0.002402000012807548,True,90
env_a,run_rrt,1000,28,15.499999999999998,0.0039123339811339974,True,121
env_a,run_rrt,1000,29,13.77890178003647,0.004288957919925451,True,138
env_a,run_rrt,1000,30,16.319166364927383,0.003922041971236467,True,120
env_a,run_rrt,1000,31,13.5,0.006613499950617552,True,194
env_a,run_rrt,1000,32,16.0,0.0026666249614208937,True,101
env_a,run_rrt,1000,33,14.5,0.002056207973510027,True,81
env_a,run_rrt,1000,34,14.499999999999998,0.004319499945268035,True,134
env_a,run_rrt,1000,35,14.872426884831938,0.0022947919787839055,True,91
env_a,run_rrt,1000,36,14.707188637561556,0.004649208043701947,True,150
env_a,run_rrt,1000,37,17.0,0.0037848750362172723,True,137
env_a,run_rrt,1000,38,14.5,0.0034978330368176103,True,116
env_a,run_rrt,1000,39,14.837770509919759,0.003425000002607703,True,123
env_a,run_rrt,1000,40,15.0,0.004231208004057407,True,145
env_a,run_rrt,1000,41,14.727345610477922,0.0032365829683840275,True,114
env_a,run_rrt,1000,42,14.8061853143466,0.003164291032589972,True,111
env_a,run_rrt,1000,43,15.5,0.0029450840083882213,True,111
env_a,run_rrt,1000,44,16.81744110842849,0.003374165971763432,True,111
env_a,run_rrt,1000,45,14.068598277511533,0.002405792009085417,True,92
env_a,run_rrt,1000,46,15.0,0.0023096250370144844,True,90
env_a,run_rrt,1000,47,14.499999999999998,0.0020459999796003103,True,80
env_a,run_rrt,1000,48,14.417042603691359,0.003576915943995118,True,131
env_a,run_rrt,1000,49,16.0,0.0028570829890668392,True,110
env_a,run_rrt,2000,0,13.522300210908076,0.0020815839525312185,True,87
env_a,run_rrt,2000,1,14.616760433641007,0.00227600010111928,True,90
env_a,run_rrt,2000,2,17.29975721140911,0.003172249998897314,True,117
env_a,run_rrt,2000,3,13.912105266809066,0.0021855829982087016,True,92
env_a,run_rrt,2000,4,14.817289071930459,0.003431249991990626,True,130
env_a,run_rrt,2000,5,15.0,0.004124540952034295,True,138
env_a,run_rrt,2000,6,15.624671567755902,0.005665209027938545,True,179
env_a,run_rrt,2000,7,14.999999999999998,0.0033896659733727574,True,127
env_a,run_rrt,2000,8,14.767144028422953,0.004126666928641498,True,136
env_a,run_rrt,2000,9,14.125173567781502,0.004653166048228741,True,153
env_a,run_rrt,2000,10,16.58414208945365,0.005810958915390074,True,189
env_a,run_rrt,2000,11,16.0,0.0020322080235928297,True,88
env_a,run_rrt,2000,12,16.527542467762547,0.0037806249456480145,True,141
env_a,run_rrt,2000,13,16.0,0.003308375016786158,True,126
env_a,run_rrt,2000,14,14.5,0.004606333910487592,True,161
env_a,run_rrt,2000,15,13.999999999999998,0.0015450420323759317,True,71
env_a,run_rrt,2000,16,15.0,0.003100584028288722,True,118
env_a,run_rrt,2000,17,16.05321862701006,0.0043160420609638095,True,155
env_a,run_rrt,2000,18,15.0,0.0025123339146375656,True,103
env_a,run_rrt,2000,19,15.315424036206299,0.00396591704338789,True,143
env_a,run_rrt,2000,20,14.887665811854596,0.001438666949979961,True,65
env_a,run_rrt,2000,21,13.5,0.002054041950032115,True,89
env_a,run_rrt,2000,22,14.0,0.002361249993555248,True,101
env_a,run_rrt,2000,23,15.0,0.002914207987487316,True,116
env_a,run_rrt,2000,24,18.0,0.0034652079921215773,True,125
env_a,run_rrt,2000,25,14.0,0.0041350830579176545,True,150
env_a,run_rrt,2000,26,15.5,0.0028426669305190444,True,106
env_a,run_rrt,2000,27,15.0,0.0022017500596120954,True,90
env_a,run_rrt,2000,28,15.499999999999998,0.0030892090871930122,True,121
env_a,run_rrt,2000,29,13.77890178003647,0.004188916995190084,True,138
env_a,run_rrt,2000,30,16.319166364927383,0.003112083999440074,True,120
env_a,run_rrt,2000,31,13.5,0.006017209030687809,True,194
env_a,run_rrt,2000,32,16.0,0.0025870419340208173,True,101
env_a,run_rrt,2000,33,14.5,0.0018339590169489384,True,81
env_a,run_rrt,2000,34,14.499999999999998,0.003514791023917496,True,134
env_a,run_rrt,2000,35,14.872426884831938,0.0020710829412564635,True,91
env_a,run_rrt,2000,36,14.707188637561556,0.004081625025719404,True,150
env_a,run_rrt,2000,37,17.0,0.0037412079982459545,True,137
env_a,run_rrt,2000,38,14.5,0.0031102080829441547,True,116
env_a,run_rrt,2000,39,14.837770509919759,0.0031998750055208802,True,123
env_a,run_rrt,2000,40,15.0,0.003989625023677945,True,145
env_a,run_rrt,2000,41,14.727345610477922,0.0028619999065995216,True,114
env_a,run_rrt,2000,42,14.8061853143466,0.0029183750739321113,True,111
env_a,run_rrt,2000,43,15.5,0.002711417037062347,True,111
env_a,run_rrt,2000,44,16.81744110842849,0.002790207974612713,True,111
env_a,run_rrt,2000,45,14.068598277511533,0.0021105409832671285,True,92
env_a,run_rrt,2000,46,15.0,0.0021151250693947077,True,90
env_a,run_rrt,2000,47,14.499999999999998,0.001752709038555622,True,80
env_a,run_rrt,2000,48,14.417042603691359,0.003408999997191131,True,131
env_a,run_rrt,2000,49,16.0,0.002743292017839849,True,110
env_a,run_rrt,3000,0,13.522300210908076,0.0020066669676452875,True,87
env_a,run_rrt,3000,1,14.616760433641007,0.0022227910812944174,True,90
env_a,run_rrt,3000,2,17.29975721140911,0.0033728749258443713,True,117
env_a,run_rrt,3000,3,13.912105266809066,0.002247040974907577,True,92
env_a,run_rrt,3000,4,14.817289071930459,0.003453125013038516,True,130
env_a,run_rrt,3000,5,15.0,0.003834957955405116,True,138
env_a,run_rrt,3000,6,15.624671567755902,0.00531229202169925,True,179
env_a,run_rrt,3000,7,14.999999999999998,0.0037074160063639283,True,127
env_a,run_rrt,3000,8,14.767144028422953,0.0038413340225815773,True,136
env_a,run_rrt,3000,9,14.125173567781502,0.0045591669622808695,True,153
env_a,run_rrt,3000,10,16.58414208945365,0.005757041042670608,True,189
env_a,run_rrt,3000,11,16.0,0.002436834038235247,True,88
env_a,run_rrt,3000,12,16.527542467762547,0.003945333999581635,True,141
env_a,run_rrt,3000,13,16.0,0.0044644169975072145,True,126
env_a,run_rrt,3000,14,14.5,0.005098792025819421,True,161
env_a,run_rrt,3000,15,13.999999999999998,0.0020582909928634763,True,71
env_a,run_rrt,3000,16,15.0,0.0035184170119464397,True,118
env_a,run_rrt,3000,17,16.05321862701006,0.005006000050343573,True,155
env_a,run_rrt,3000,18,15.0,0.002722583943977952,True,103
env_a,run_rrt,3000,19,15.315424036206299,0.004715707967989147,True,143
env_a,run_rrt,3000,20,14.887665811854596,0.0015369999455288053,True,65
env_a,run_rrt,3000,21,13.5,0.0021442080615088344,True,89
env_a,run_rrt,3000,22,14.0,0.002858624910004437,True,101
env_a,run_rrt,3000,23,15.0,0.0031221669632941484,True,116
env_a,run_rrt,3000,24,18.0,0.0034593750024214387,True,125
env_a,run_rrt,3000,25,14.0,0.00479975005146116,True,150
env_a,run_rrt,3000,26,15.5,0.0028810829389840364,True,106
env_a,run_rrt,3000,27,15.0,0.0024631659034639597,True,90
env_a,run_rrt,3000,28,15.499999999999998,0.0033514589304104447,True,121
env_a,run_rrt,3000,29,13.77890178003647,0.003971458994783461,True,138
env_a,run_rrt,3000,30,16.319166364927383,0.0032364169601351023,True,120
env_a,run_rrt,3000,31,13.5,0.006223749951459467,True,194
env_a,run_rrt,3000,32,16.0,0.0034057090524584055,True,101
env_a,run_rrt,3000,33,14.5,0.002161917043849826,True,81
env_a,run_rrt,3000,34,14.499999999999998,0.004397874930873513,True,134
env_a,run_rrt,3000,35,14.872426884831938,0.002359707956202328,True,91
env_a,run_rrt,3000,36,14.707188637561556,0.004504291107878089,True,150
env_a,run_rrt,3000,37,17.0,0.003954875050112605,True,137
env_a,run_rrt,3000,38,14.5,0.0031359170097857714,True,116
env_a,run_rrt,3000,39,14.837770509919759,0.003371667000465095,True,123
env_a,run_rrt,3000,40,15.0,0.003997417050413787,True,145
env_a,run_rrt,3000,41,14.727345610477922,0.0029352089622989297,True,114
env_a,run_rrt,3000,42,14.8061853143466,0.00301358406431973,True,111
env_a,run_rrt,3000,43,15.5,0.0028947499813511968,True,111
env_a,run_rrt,3000,44,16.81744110842849,0.002928874921053648,True,111
env_a,run_rrt,3000,45,14.068598277511533,0.0021916250698268414,True,92
env_a,run_rrt,3000,46,15.0,0.0033834170317277312,True,90
env_a,run_rrt,3000,47,14.499999999999998,0.0019163329852744937,True,80
env_a,run_rrt,3000,48,14.417042603691359,0.004001624998636544,True,131
env_a,run_rrt,3000,49,16.0,0.0030699159251526,True,110
env_a,run_rrt,5000,0,13.522300210908076,0.0025282090064138174,True,87
env_a,run_rrt,5000,1,14.616760433641007,0.002559749991632998,True,90
env_a,run_rrt,5000,2,17.29975721140911,0.0032599999103695154,True,117
env_a,run_rrt,5000,3,13.912105266809066,0.002786500030197203,True,92
env_a,run_rrt,5000,4,14.817289071930459,0.00400416599586606,True,130
env_a,run_rrt,5000,5,15.0,0.004209792008623481,True,138
env_a,run_rrt,5000,6,15.624671567755902,0.005815541953779757,True,179
env_a,run_rrt,5000,7,14.999999999999998,0.0043906670762225986,True,127
env_a,run_rrt,5000,8,14.767144028422953,0.00376270804554224,True,136
env_a,run_rrt,5000,9,14.125173567781502,0.005437416955828667,True,153
env_a,run_rrt,5000,10,16.58414208945365,0.0064947500359267,True,189
env_a,run_rrt,5000,11,16.0,0.0021161659387871623,True,88
env_a,run_rrt,5000,12,16.527542467762547,0.004063082975335419,True,141
env_a,run_rrt,5000,13,16.0,0.004060041974298656,True,126
env_a,run_rrt,5000,14,14.5,0.005731375073082745,True,161
env_a,run_rrt,5000,15,13.999999999999998,0.0016653330530971289,True,71
env_a,run_rrt,5000,16,15.0,0.003307415987364948,True,118
env_a,run_rrt,5000,17,16.05321862701006,0.005434041959233582,True,155
env_a,run_rrt,5000,18,15.0,0.0026546670123934746,True,103
env_a,run_rrt,5000,19,15.315424036206299,0.004389542038552463,True,143
env_a,run_rrt,5000,20,14.887665811854596,0.0014405830297619104,True,65
env_a,run_rrt,5000,21,13.5,0.0021359999664127827,True,89
env_a,run_rrt,5000,22,14.0,0.0024473329540342093,True,101
env_a,run_rrt,5000,23,15.0,0.003084333031438291,True,116
env_a,run_rrt,5000,24,18.0,0.0036751659354195,True,125
env_a,run_rrt,5000,25,14.0,0.004229916026815772,True,150
env_a,run_rrt,5000,26,15.5,0.002954416908323765,True,106
env_a,run_rrt,5000,27,15.0,0.00222583394497633,True,90
env_a,run_rrt,5000,28,15.499999999999998,0.00319620908703655,True,121
env_a,run_rrt,5000,29,13.77890178003647,0.004016999970190227,True,138
env_a,run_rrt,5000,30,16.319166364927383,0.0031842499738559127,True,120
env_a,run_rrt,5000,31,13.5,0.00623749999795109,True,194
env_a,run_rrt,5000,32,16.0,0.0026687500067055225,True,101
env_a,run_rrt,5000,33,14.5,0.0019507920369505882,True,81
env_a,run_rrt,5000,34,14.499999999999998,0.003658834029920399,True,134
env_a,run_rrt,5000,35,14.872426884831938,0.0021839160472154617,True,91
env_a,run_rrt,5000,36,14.707188637561556,0.004177207942120731,True,150
env_a,run_rrt,5000,37,17.0,0.003755499958060682,True,137
env_a,run_rrt,5000,38,14.5,0.0032397920731455088,True,116
env_a,run_rrt,5000,39,14.837770509919759,0.0033600840251892805,True,123
env_a,run_rrt,5000,40,15.0,0.004151499946601689,True,145
env_a,run_rrt,5000,41,14.727345610477922,0.003105917014181614,True,114
env_a,run_rrt,5000,42,14.8061853143466,0.0030001670820638537,True,111
env_a,run_rrt,5000,43,15.5,0.0028860829770565033,True,111
env_a,run_rrt,5000,44,16.81744110842849,0.002944208914414048,True,111
env_a,run_rrt,5000,45,14.068598277511533,0.002177958027459681,True,92
env_a,run_rrt,5000,46,15.0,0.0022393750259652734,True,90
env_a,run_rrt,5000,47,14.499999999999998,0.0018419590778648853,True,80
env_a,run_rrt,5000,48,14.417042603691359,0.0034790830686688423,True,131
env_a,run_rrt,5000,49,16.0,0.0028319170232862234,True,110
