env,algo,n_iter,trial,cost,time_seconds,success,n_nodes
env_c,run_rrt_star,500,0,13.953836493913235,0.036254583043046296,True,451
env_c,run_rrt_star,500,1,14.02798730686168,0.03783554199617356,True,445
env_c,run_rrt_star,500,2,13.946854084495907,0.035825833096168935,True,448
env_c,run_rrt_star,500,3,13.79260718612152,0.03607608296442777,True,444
env_c,run_rrt_star,500,4,14.096104852821227,0.03922812489327043,True,465
env_c,run_rrt_star,500,5,13.92814678084489,0.03512016707099974,True,442
env_c,run_rrt_star,500,6,14.02980599478795,0.03838841605465859,True,452
env_c,run_rrt_star,500,7,13.851250475580365,0.04368545801844448,True,488
env_c,run_rrt_star,500,8,14.039962836443136,0.040789457969367504,True,461
env_c,run_rrt_star,500,9,14.13215348420566,0.03668079199269414,True,451
env_c,run_rrt_star,500,10,14.268242823799007,0.03767087496817112,True,454
env_c,run_rrt_star,500,11,13.871595870824974,0.040808542049489915,True,478
env_c,run_rrt_star,500,12,13.819233904671064,0.037835291936062276,True,464
env_c,run_rrt_star,500,13,13.714549197328477,0.037339917034842074,True,466
env_c,run_rrt_star,500,14,13.760564338064214,0.039846207946538925,True,483
env_c,run_rrt_star,500,15,13.865805556947597,0.043464250047691166,True,459
env_c,run_rrt_star,500,16,13.971438442028129,0.04490900004748255,True,477
env_c,run_rrt_star,500,17,13.977153817139532,0.04178299999330193,True,467
env_c,run_rrt_star,500,18,13.903339916685027,0.03505829197820276,True,447
env_c,run_rrt_star,500,19,13.986394697853783,0.03732829203363508,True,450
env_c,run_rrt_star,500,20,14.08791806833132,0.04202454199548811,True,478
env_c,run_rrt_star,500,21,14.248615117695204,0.03922470798715949,True,470
env_c,run_rrt_star,500,22,14.069299154815196,0.03907754097599536,True,482
env_c,run_rrt_star,500,23,14.065998708008351,0.0389571669511497,True,462
env_c,run_rrt_star,500,24,14.813299063988275,0.03580733295530081,True,445
env_c,run_rrt_star,500,25,14.10770785667811,0.04029945901129395,True,475
env_c,run_rrt_star,500,26,13.997628367633501,0.036870166077278554,True,449
env_c,run_rrt_star,500,27,14.11138416162542,0.03482137492392212,True,434
env_c,run_rrt_star,500,28,14.017113212069363,0.040279375039972365,True,484
env_c,run_rrt_star,500,29,14.170445996140549,0.03889562503900379,True,470
env_c,run_rrt_star,500,30,13.986842879835619,0.0394457500660792,True,474
env_c,run_rrt_star,500,31,14.336755584703342,0.0374837500276044,True,456
env_c,run_rrt_star,500,32,13.678577081333696,0.0391349159181118,True,459
env_c,run_rrt_star,500,33,13.919344228575401,0.04289279202930629,True,465
env_c,run_rrt_star,500,34,14.077954129259947,0.03881733398884535,True,465
env_c,run_rrt_star,500,35,13.82197100612337,0.040713459020480514,True,472
env_c,run_rrt_star,500,36,13.790707517593459,0.039170333999209106,True,462
env_c,run_rrt_star,500,37,13.77568873604557,0.04033483297098428,True,482
env_c,run_rrt_star,500,38,13.661408567091097,0.03735250001773238,True,459
env_c,run_rrt_star,500,39,14.469626591145447,0.03958145808428526,True,477
env_c,run_rrt_star,500,40,13.927755524738263,0.03643895802088082,True,450
env_c,run_rrt_star,500,41,13.770590694866625,0.037491791998036206,True,464
env_c,run_rrt_star,500,42,14.144721299041159,0.03560754202771932,True,443
env_c,run_rrt_star,500,43,14.189508323451456,0.03518283402081579,True,440
env_c,run_rrt_star,500,44,14.126232356532515,0.038348999922163785,True,462
env_c,run_rrt_star,500,45,13.791176186250365,0.03974529204424471,True,481
env_c,run_rrt_star,500,46,14.685603185520806,0.03523841698188335,True,438
env_c,run_rrt_star,500,47,14.50652230716673,0.037186166970059276,True,432
env_c,run_rrt_star,500,48,13.88467847874024,0.0409341249614954,True,484
env_c,run_rrt_star,500,49,13.88817218136177,0.03845337498933077,True,453
